city,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,days_active,days_inactive,Sixth_Month_User
2,1,2014-01-31,4.9,2.0,2014-01-31,1,100.0,False,100.0,4.61,5.0,0,151,0.0
3,0,2014-01-17,5.0,1.0,2014-04-05,1,0.0,False,100.0,3.16,5.0,78,87,0.0
3,0,2014-01-23,4.9,1.0,2014-06-26,1,0.0,False,100.0,5.05,5.0,154,5,1.0
1,0,2014-01-31,4.9,1.0,2014-06-02,1,0.0,False,0.0,12.0,5.0,122,29,1.0
1,2,2014-01-27,5.0,1.0,2014-01-29,1,0.0,False,100.0,1.4,5.0,2,153,0.0
2,0,2014-01-13,4.9,1.0,2014-06-01,1,0.0,True,0.0,1.94,5.0,139,30,1.0
3,6,2014-01-02,4.8,1.66,2014-06-08,1,25.0,False,62.5,4.74,5.0,157,23,1.0
2,0,2014-01-20,5.0,1.0,2014-05-20,1,0.0,True,50.0,7.93,4.5,120,42,0.0
2,0,2014-01-01,5.0,1.83,2014-03-23,1,66.7,False,33.3,2.02,5.0,81,100,0.0
1,1,2014-01-11,4.9,1.0,2014-01-12,1,0.0,False,0.0,2.84,5.0,1,170,0.0
1,2,2014-01-13,5.0,1.0,2014-05-10,2,0.0,True,71.4,28.75,4.7,117,52,0.0
2,2,2014-01-18,5.0,1.0,2014-02-01,1,0.0,False,0.0,1.39,5.0,14,150,0.0
3,5,2014-01-26,3.5,1.0,2014-02-09,1,0.0,False,0.0,6.39,4.6,14,142,0.0
3,2,2014-01-06,4.0,1.0,2014-06-19,1,0.0,False,60.0,1.07,4.6,164,12,1.0
2,1,2014-01-19,5.0,1.0,2014-01-19,2,0.0,False,0.0,6.22,5.0,0,163,0.0
1,2,2014-01-16,5.0,1.0,2014-01-18,1,0.0,True,100.0,1.55,5.0,2,164,0.0
3,4,2014-01-05,4.5,1.0,2014-05-10,1,0.0,False,50.0,7.1,4.3,125,52,0.0
2,2,2014-01-09,4.5,1.0,2014-01-10,1,0.0,False,100.0,2.29,5.0,1,172,0.0
2,1,2014-01-10,4.7,1.05,2014-05-23,1,9.1,True,36.4,5.66,4.9,133,39,0.0
3,0,2014-01-25,4.9,1.0,2014-04-08,2,0.0,False,100.0,1.08,5.0,73,84,0.0
1,0,2014-01-26,5.0,1.0,2014-06-29,1,0.0,False,0.0,0.49,5.0,154,2,1.0
3,0,2014-01-18,4.5,1.13,2014-06-22,1,25.0,False,25.0,14.06,5.0,155,9,1.0
3,0,2014-01-25,5.0,1.0,2014-04-09,1,0.0,False,100.0,2.17,5.0,74,83,0.0
3,15,2014-01-17,4.7,1.01,2014-06-05,1,2.7,True,64.9,6.32,4.8,139,26,1.0
3,3,2014-01-01,4.5,1.2,2014-06-29,2,13.3,True,46.7,5.57,5.0,179,2,1.0
3,6,2014-01-16,4.3,1.0,2014-05-21,2,0.0,False,70.0,10.21,4.5,125,41,0.0
2,0,2014-01-09,5.0,1.0,2014-02-15,1,0.0,True,50.0,2.44,5.0,37,136,0.0
2,0,2014-01-31,5.0,1.0,2014-03-22,1,0.0,False,100.0,7.5,5.0,50,101,0.0
3,1,2014-01-14,5.0,1.0,2014-05-19,1,0.0,True,50.0,3.05,5.0,125,43,0.0
3,3,2014-01-10,4.9,1.02,2014-06-01,2,4.8,True,14.3,4.34,4.9,142,30,1.0
2,0,2014-01-06,4.0,1.0,2014-04-06,1,0.0,False,0.0,4.97,5.0,90,86,0.0
2,1,2014-01-13,4.0,1.0,2014-01-15,1,0.0,False,100.0,2.13,4.778158195947439,2,167,0.0
1,12,2014-01-08,3.4,1.14,2014-06-04,1,20.0,True,48.6,2.44,4.8,147,27,1.0
2,0,2014-01-07,5.0,1.0,2014-03-17,1,0.0,True,0.0,4.8,5.0,69,106,0.0
1,5,2014-01-01,4.8,1.0,2014-01-03,1,0.0,True,100.0,3.65,5.0,2,179,0.0
2,1,2014-01-17,4.5,1.0,2014-06-21,1,0.0,True,33.3,5.27,4.5,155,10,1.0
2,0,2014-01-30,4.8,1.0,2014-05-10,1,0.0,False,75.0,1.95,5.0,100,52,0.0
3,4,2014-01-12,4.0,1.0,2014-02-02,1,0.0,False,25.0,4.24,5.0,21,149,0.0
2,8,2014-01-17,4.2,1.24,2014-06-27,1,12.5,True,33.3,4.62,4.5,161,4,1.0
3,3,2014-01-31,5.0,1.0,2014-06-18,2,0.0,False,66.7,10.28,4.7,138,13,1.0
3,5,2014-01-04,5.0,1.09,2014-06-29,1,11.9,False,61.0,2.96,4.6,176,2,1.0
2,1,2014-01-11,5.0,1.15,2014-06-24,1,30.0,True,70.0,4.14,5.0,164,7,1.0
1,0,2014-01-10,5.0,1.0,2014-06-11,1,0.0,True,100.0,5.61,5.0,152,20,1.0
3,1,2014-01-01,5.0,1.0,2014-01-26,2,0.0,False,0.0,3.36,4.0,25,156,0.0
3,1,2014-01-22,5.0,1.19,2014-06-29,1,11.1,True,22.2,9.45,4.9,158,2,1.0
2,12,2014-01-05,4.3,1.02,2014-06-30,2,1.3,False,62.5,4.61,4.7,176,1,1.0
3,6,2014-01-30,4.8,1.0,2014-02-01,1,0.0,False,50.0,2.3,4.2,2,150,0.0
3,9,2014-01-19,4.8,1.21,2014-05-16,1,33.3,False,61.9,2.58,5.0,117,46,0.0
2,2,2014-01-27,4.4,1.09,2014-06-13,1,25.0,False,100.0,3.34,4.9,137,18,1.0
3,0,2014-01-31,5.0,1.0,2014-05-30,1,0.0,False,100.0,0.77,5.0,119,32,0.0
2,1,2014-01-24,5.0,1.0,2014-04-28,1,0.0,False,50.0,9.0,5.0,94,64,0.0
1,0,2014-01-21,4.9,1.0,2014-06-29,2,0.0,True,0.0,1.65,5.0,159,2,1.0
3,0,2014-01-13,5.0,1.0,2014-04-07,1,0.0,False,100.0,17.36,4.0,84,85,0.0
3,6,2014-01-20,4.8,1.0,2014-06-13,1,0.0,True,96.9,11.67,4.7,144,18,1.0
3,1,2014-01-10,5.0,1.0,2014-01-11,1,0.0,False,100.0,2.79,5.0,1,171,0.0
3,0,2014-01-12,5.0,1.5,2014-05-16,1,100.0,False,100.0,1.88,1.0,124,46,0.0
1,1,2014-01-30,3.6,1.16,2014-05-31,2,27.3,False,45.5,2.4,4.1,121,31,0.0
3,19,2014-01-03,4.8,1.05,2014-06-29,1,6.6,False,53.8,3.79,4.8,177,2,1.0
3,1,2014-01-04,5.0,1.0,2014-01-05,2,0.0,False,0.0,8.29,3.0,1,177,0.0
3,0,2014-01-24,5.0,1.25,2014-06-29,1,33.3,True,0.0,3.78,4.3,156,2,1.0
3,0,2014-01-25,4.4,1.0,2014-06-26,1,0.0,False,100.0,7.32,4.5,152,5,1.0
1,0,2014-01-23,5.0,1.0,2014-04-18,1,0.0,False,100.0,1.06,5.0,85,74,0.0
1,3,2014-01-15,5.0,1.0,2014-06-13,1,0.0,False,77.8,2.19,5.0,149,18,1.0
3,5,2014-01-22,4.5,1.13,2014-06-29,1,20.0,False,73.3,7.69,4.9,158,2,1.0
2,0,2014-01-02,5.0,1.0,2014-06-15,1,0.0,True,40.0,2.4,5.0,164,16,1.0
3,7,2014-01-25,4.6,1.0,2014-06-17,2,0.0,True,46.7,10.13,4.5,143,14,1.0
2,2,2014-01-18,3.8,1.07,2014-06-29,1,15.8,False,52.6,3.12,4.8,162,2,1.0
3,12,2014-01-06,4.0,1.0,2014-06-28,1,0.0,True,71.9,4.17,4.5,173,3,1.0
3,0,2014-01-05,5.0,1.05,2014-05-31,1,20.0,False,60.0,8.5,4.8,146,31,0.0
2,2,2014-01-04,5.0,1.13,2014-01-26,1,50.0,False,0.0,3.74,5.0,22,156,0.0
2,1,2014-01-24,5.0,1.0,2014-06-29,1,0.0,False,50.0,5.56,5.0,156,2,1.0
3,1,2014-01-18,5.0,1.5,2014-01-19,2,100.0,False,0.0,2.01,5.0,1,163,0.0
1,5,2014-01-09,4.8,1.11,2014-06-29,1,15.2,True,72.7,1.99,4.6,171,2,1.0
2,3,2014-01-13,5.0,1.17,2014-01-25,1,33.3,False,66.7,13.91,5.0,12,157,0.0
3,3,2014-01-05,4.5,1.0,2014-05-05,2,0.0,False,50.0,7.37,4.7,120,57,0.0
2,2,2014-01-10,4.5,1.0,2014-06-20,1,0.0,True,41.7,3.85,4.9,161,11,1.0
1,3,2014-01-01,5.0,1.14,2014-06-28,1,21.2,False,39.4,2.09,4.6,178,3,1.0
3,0,2014-01-22,4.9,1.0,2014-04-30,1,0.0,False,100.0,7.37,5.0,98,62,0.0
3,10,2014-01-28,4.7,1.13,2014-06-28,1,23.8,False,85.7,2.49,4.8,151,3,1.0
2,0,2014-01-13,4.0,1.0,2014-05-16,1,0.0,False,100.0,9.74,5.0,123,46,0.0
3,18,2014-01-15,5.0,1.04,2014-07-01,1,4.6,False,67.7,4.4,4.6,167,0,1.0
1,0,2014-01-12,4.6,1.0,2014-05-03,2,0.0,False,83.3,2.95,5.0,111,59,0.0
2,0,2014-01-17,5.0,1.0,2014-05-25,2,0.0,True,0.0,3.3,5.0,128,37,0.0
2,3,2014-01-18,4.8,1.03,2014-06-28,1,11.1,False,33.3,2.69,5.0,161,3,1.0
3,1,2014-01-09,4.5,1.25,2014-04-05,2,25.0,True,75.0,5.81,5.0,86,87,0.0
3,1,2014-01-19,5.0,1.0,2014-01-20,1,0.0,False,100.0,14.74,5.0,1,162,0.0
1,2,2014-01-23,4.9,1.88,2014-06-09,1,100.0,True,50.0,2.29,5.0,137,22,1.0
3,5,2014-01-19,4.8,1.04,2014-05-18,1,10.5,False,21.1,6.47,4.8,119,44,0.0
3,1,2014-01-16,3.5,1.0,2014-06-16,1,0.0,False,100.0,6.36,4.6,151,15,1.0
3,0,2014-01-01,4.6,1.0,2014-05-30,1,0.0,True,100.0,3.25,4.7,149,32,0.0
2,1,2014-01-28,4.3,1.04,2014-05-30,1,12.5,False,70.8,4.24,4.8,122,32,0.0
1,0,2014-01-13,5.0,1.0,2014-05-15,1,0.0,False,100.0,3.35,5.0,122,47,0.0
3,1,2014-01-03,5.0,1.0,2014-01-05,2,0.0,False,0.0,1.66,5.0,2,177,0.0
2,2,2014-01-09,5.0,1.0,2014-01-12,2,0.0,False,0.0,17.16,5.0,3,170,0.0
3,1,2014-01-26,4.9,1.0,2014-03-01,1,0.0,True,0.0,4.17,4.5,34,122,0.0
2,1,2014-01-24,5.0,1.0,2014-01-25,1,0.0,False,100.0,3.98,5.0,1,157,0.0
3,0,2014-01-08,5.0,1.0,2014-06-17,1,0.0,True,100.0,21.41,5.0,160,14,1.0
3,0,2014-01-24,5.0,1.0,2014-06-10,1,0.0,False,75.0,5.52,5.0,137,21,1.0
1,6,2014-01-22,5.0,1.15,2014-06-07,2,23.1,True,38.5,2.64,5.0,136,24,1.0
3,1,2014-01-13,4.9,1.0,2014-01-19,2,0.0,False,0.0,3.26,3.0,6,163,0.0
3,6,2014-01-01,4.7,1.1,2014-06-30,1,11.1,True,66.7,3.92,4.4,180,1,1.0
2,0,2014-01-09,5.0,1.25,2014-03-29,1,50.0,False,50.0,3.41,5.0,79,94,0.0
2,12,2014-01-29,5.0,1.0,2014-06-20,2,0.0,False,94.1,3.15,4.9,142,11,1.0
3,0,2014-01-13,4.5,1.17,2014-04-27,1,33.3,False,33.3,2.88,5.0,104,65,0.0
3,1,2014-01-07,4.0,1.0,2014-01-08,1,0.0,False,100.0,2.65,4.0,1,174,0.0
3,1,2014-01-19,5.0,1.25,2014-02-15,2,100.0,False,0.0,5.49,4.0,27,136,0.0
3,0,2014-01-17,5.0,1.0,2014-03-28,1,0.0,False,100.0,19.01,5.0,70,95,0.0
1,0,2014-01-26,5.0,1.0,2014-06-23,1,0.0,True,0.0,13.58,5.0,148,8,1.0
2,0,2014-01-17,4.9,1.0,2014-06-01,2,0.0,False,0.0,55.87,5.0,135,30,1.0
3,0,2014-01-01,5.0,1.25,2014-05-21,1,50.0,False,100.0,12.2,5.0,140,41,0.0
1,1,2014-01-22,4.9,1.0,2014-01-30,1,0.0,False,100.0,5.16,3.0,8,152,0.0
2,0,2014-01-24,5.0,1.0,2014-04-17,1,0.0,True,100.0,8.37,5.0,83,75,0.0
3,1,2014-01-25,4.9,1.0,2014-04-11,2,0.0,False,50.0,8.72,3.0,76,81,0.0
1,2,2014-01-18,4.0,1.0,2014-05-03,1,0.0,False,16.7,6.73,4.7,105,59,0.0
3,0,2014-01-18,4.9,1.07,2014-06-29,1,5.9,True,52.9,4.31,4.8,162,2,1.0
1,11,2014-01-23,4.6,1.0,2014-02-11,2,0.0,True,36.4,2.33,4.9,19,140,0.0
3,3,2014-01-03,4.3,1.0,2014-06-14,1,0.0,False,44.4,2.95,4.4,162,17,1.0
3,1,2014-01-11,4.3,1.15,2014-06-22,2,26.7,True,33.3,2.36,4.9,162,9,1.0
2,3,2014-01-18,5.0,1.25,2014-02-16,1,33.3,False,33.3,6.63,4.7,29,135,0.0
1,4,2014-01-22,4.9,1.06,2014-06-14,1,11.1,True,66.7,2.67,4.9,143,17,1.0
1,1,2014-01-19,5.0,1.0,2014-01-20,1,0.0,False,0.0,1.6,5.0,1,162,0.0
2,2,2014-01-29,4.5,1.0,2014-05-24,1,0.0,False,100.0,4.29,5.0,115,38,0.0
2,1,2014-01-10,3.0,1.0,2014-01-11,2,0.0,True,0.0,9.6,5.0,1,171,0.0
3,1,2014-01-14,4.9,1.0,2014-01-16,1,0.0,False,100.0,2.13,4.0,2,166,0.0
3,0,2014-01-07,5.0,1.0,2014-02-22,1,0.0,True,0.0,24.33,5.0,46,129,0.0
1,2,2014-01-19,5.0,1.0,2014-05-09,1,0.0,False,40.0,3.44,4.2,110,53,0.0
3,0,2014-01-02,3.5,1.25,2014-05-24,1,50.0,False,100.0,2.5,5.0,142,38,0.0
3,4,2014-01-04,4.8,1.0,2014-06-26,1,0.0,False,66.7,5.52,4.7,173,5,1.0
3,1,2014-01-24,3.0,1.0,2014-01-25,1,0.0,True,100.0,6.46,5.0,1,157,0.0
3,1,2014-01-26,4.9,1.0,2014-01-27,2,0.0,True,0.0,3.95,5.0,1,155,0.0
2,0,2014-01-04,4.5,1.18,2014-06-27,1,14.3,False,57.1,3.18,5.0,174,4,1.0
3,1,2014-01-08,4.9,1.0,2014-01-08,2,0.0,False,100.0,14.45,5.0,0,174,0.0
3,1,2014-01-01,5.0,1.0,2014-01-01,1,0.0,False,100.0,3.54,5.0,0,181,0.0
2,2,2014-01-13,4.7,1.0,2014-03-18,2,0.0,False,33.3,13.05,5.0,64,105,0.0
3,2,2014-01-07,4.9,1.0,2014-06-21,2,0.0,True,100.0,4.45,5.0,165,10,1.0
1,2,2014-01-21,5.0,1.0,2014-06-27,1,0.0,True,100.0,15.1,5.0,157,4,1.0
1,0,2014-01-18,4.9,1.15,2014-06-18,1,24.0,False,64.0,3.48,4.9,151,13,1.0
3,2,2014-01-25,4.7,1.03,2014-06-21,1,6.9,False,48.3,4.65,4.7,147,10,1.0
3,0,2014-01-02,4.9,1.0,2014-06-07,1,0.0,True,100.0,1.1,5.0,156,24,1.0
1,3,2014-01-01,5.0,1.11,2014-06-08,2,18.2,False,54.5,3.01,5.0,158,23,1.0
2,0,2014-01-20,5.0,1.0,2014-06-30,1,0.0,False,100.0,2.71,5.0,161,1,1.0
3,15,2014-01-28,4.6,1.02,2014-06-21,2,9.5,True,66.7,3.91,5.0,144,10,1.0
3,0,2014-01-07,4.9,1.0,2014-06-26,2,0.0,False,100.0,1.53,5.0,170,5,1.0
3,1,2014-01-14,4.9,1.0,2014-02-28,2,0.0,False,100.0,2.22,3.0,45,123,0.0
1,1,2014-01-30,5.0,1.0,2014-02-03,1,0.0,True,100.0,31.94,5.0,4,148,0.0
3,2,2014-01-25,5.0,1.0,2014-06-11,1,0.0,False,100.0,9.78,5.0,137,20,1.0
2,0,2014-01-17,4.9,1.0,2014-06-23,1,0.0,False,50.0,7.09,5.0,157,8,1.0
3,10,2014-01-15,4.3,1.02,2014-06-28,2,2.8,True,60.0,2.68,4.6,164,3,1.0
3,1,2014-01-06,3.5,1.0,2014-03-27,1,0.0,False,100.0,5.47,5.0,80,96,0.0
3,7,2014-01-18,4.9,1.14,2014-06-29,1,27.8,True,11.1,3.34,4.7,162,2,1.0
3,3,2014-01-26,4.6,1.0,2014-06-24,1,0.0,True,45.5,5.1,4.5,149,7,1.0
3,1,2014-01-28,4.9,1.0,2014-02-16,2,0.0,True,0.0,34.24,5.0,19,135,0.0
3,0,2014-01-08,4.0,1.0,2014-05-15,1,0.0,False,100.0,5.62,5.0,127,47,0.0
3,0,2014-01-07,4.9,1.0,2014-06-07,2,0.0,False,0.0,8.35,4.0,151,24,1.0
3,2,2014-01-11,3.0,1.0,2014-01-12,1,0.0,False,0.0,5.08,4.5,1,170,0.0
3,3,2014-01-03,4.1,1.0,2014-06-28,1,0.0,True,41.2,9.53,4.6,176,3,1.0
3,1,2014-01-18,4.9,1.0,2014-01-19,1,0.0,True,0.0,1.44,5.0,1,163,0.0
1,14,2014-01-31,4.9,1.09,2014-06-30,1,9.5,False,45.2,5.32,4.8,150,1,1.0
3,3,2014-01-05,5.0,1.0,2014-02-15,1,0.0,True,20.0,6.38,4.8,41,136,0.0
2,4,2014-01-03,5.0,1.2,2014-04-13,1,20.0,True,40.0,3.14,4.2,100,79,0.0
3,0,2014-01-28,4.9,1.0,2014-05-25,2,0.0,False,0.0,1.5,5.0,117,37,0.0
3,1,2014-01-19,5.0,1.5,2014-01-19,1,100.0,True,0.0,3.21,5.0,0,163,0.0
1,2,2014-01-26,4.0,1.0,2014-06-30,1,0.0,False,100.0,2.45,5.0,155,1,1.0
3,24,2014-01-20,5.0,1.0,2014-06-30,1,1.6,True,71.4,5.93,4.9,161,1,1.0
3,0,2014-01-31,4.9,1.0,2014-04-22,2,0.0,False,100.0,17.42,5.0,81,70,0.0
2,11,2014-01-24,4.9,1.05,2014-06-25,1,11.8,True,61.8,2.63,4.7,152,6,1.0
3,1,2014-01-19,4.9,1.0,2014-01-20,2,0.0,False,0.0,5.46,5.0,1,162,0.0
1,6,2014-01-10,4.7,1.01,2014-06-22,2,5.9,True,41.2,2.08,4.8,163,9,1.0
3,0,2014-01-30,4.9,1.0,2014-03-02,1,0.0,False,0.0,36.75,5.0,31,121,0.0
2,2,2014-01-12,4.5,1.0,2014-01-13,1,0.0,False,0.0,1.67,5.0,1,169,0.0
3,0,2014-01-14,4.9,1.0,2014-05-03,1,0.0,False,57.1,32.8,4.9,109,59,0.0
2,1,2014-01-29,5.0,1.0,2014-06-29,1,0.0,False,77.8,2.92,4.3,151,2,1.0
3,2,2014-01-26,5.0,1.0,2014-01-27,2,0.0,False,50.0,0.84,4.0,1,155,0.0
3,2,2014-01-20,5.0,1.0,2014-02-07,1,0.0,False,100.0,4.1,5.0,18,144,0.0
2,2,2014-01-11,5.0,1.0,2014-05-25,1,0.0,False,28.6,4.32,4.7,134,37,0.0
2,0,2014-01-24,4.9,1.0,2014-06-21,1,0.0,False,0.0,5.73,5.0,148,10,1.0
1,0,2014-01-14,5.0,1.0,2014-06-04,1,0.0,True,100.0,3.9,5.0,141,27,1.0
1,4,2014-01-09,4.2,1.04,2014-06-23,1,10.7,False,82.1,12.78,4.9,165,8,1.0
1,2,2014-01-21,4.4,1.0,2014-05-28,1,0.0,False,85.7,5.4,4.7,127,34,0.0
2,4,2014-01-02,4.0,1.19,2014-04-26,1,25.0,True,37.5,2.69,4.8,114,66,0.0
3,2,2014-01-10,1.0,1.38,2014-01-12,1,50.0,False,50.0,2.5,5.0,2,170,0.0
3,0,2014-01-09,5.0,1.0,2014-04-27,1,0.0,False,50.0,9.29,5.0,108,65,0.0
2,0,2014-01-19,4.9,1.0,2014-05-04,2,0.0,False,0.0,0.94,5.0,105,58,0.0
2,3,2014-01-05,5.0,1.08,2014-02-10,1,16.7,True,0.0,3.16,4.7,36,141,0.0
1,0,2014-01-13,5.0,1.0,2014-05-19,1,0.0,False,0.0,23.41,5.0,126,43,0.0
2,0,2014-01-25,4.0,1.0,2014-06-27,1,0.0,False,100.0,8.74,5.0,153,4,1.0
2,2,2014-01-12,5.0,1.38,2014-01-22,1,50.0,True,100.0,9.26,5.0,10,160,0.0
3,3,2014-01-10,4.0,1.0,2014-05-13,1,0.0,False,91.7,1.31,4.6,123,49,0.0
2,0,2014-01-17,4.9,2.5,2014-02-23,2,100.0,False,0.0,3.16,5.0,37,128,0.0
1,1,2014-01-24,4.7,1.14,2014-06-28,1,31.8,True,68.2,3.89,5.0,155,3,1.0
3,0,2014-01-08,5.0,1.0,2014-05-16,2,0.0,False,100.0,15.21,5.0,128,46,0.0
1,1,2014-01-07,5.0,1.0,2014-01-23,1,0.0,False,100.0,0.62,3.0,16,159,0.0
3,1,2014-01-19,4.0,1.0,2014-01-19,2,0.0,False,0.0,1.07,5.0,0,163,0.0
3,1,2014-01-29,4.9,1.0,2014-06-22,1,0.0,True,40.0,12.34,4.8,144,9,1.0
2,1,2014-01-02,4.0,1.0,2014-01-02,1,0.0,True,100.0,1.82,5.0,0,180,0.0
2,2,2014-01-31,2.6,1.15,2014-04-06,2,40.0,False,10.0,5.68,4.5,65,86,0.0
1,0,2014-01-25,3.0,1.0,2014-03-22,2,0.0,False,66.7,6.35,4.3,56,101,0.0
1,2,2014-01-17,5.0,1.0,2014-01-19,1,0.0,True,0.0,0.98,5.0,2,163,0.0
3,4,2014-01-25,5.0,1.08,2014-05-04,1,16.7,False,16.7,3.1,4.8,99,58,0.0
2,0,2014-01-24,5.0,1.0,2014-03-15,1,0.0,False,100.0,1.58,5.0,50,108,0.0
3,0,2014-01-26,4.5,1.0,2014-06-28,2,0.0,True,71.4,4.41,4.7,153,3,1.0
2,1,2014-01-28,5.0,1.0,2014-01-29,2,0.0,False,100.0,3.84,5.0,1,153,0.0
3,3,2014-01-14,4.7,1.0,2014-06-11,1,0.0,False,83.3,1.23,4.4,148,20,1.0
2,0,2014-01-25,5.0,1.11,2014-04-13,2,28.6,False,42.9,1.77,5.0,78,79,0.0
3,0,2014-01-20,4.9,1.0,2014-06-22,1,0.0,False,0.0,6.45,4.0,153,9,1.0
3,0,2014-01-09,5.0,1.0,2014-05-11,2,0.0,False,28.6,4.58,4.9,122,51,0.0
1,0,2014-01-25,4.9,1.0,2014-06-06,2,0.0,False,100.0,4.5,5.0,132,25,1.0
2,2,2014-01-06,5.0,1.0,2014-01-10,1,0.0,False,100.0,1.38,5.0,4,172,0.0
2,38,2014-01-29,4.8,1.09,2014-06-29,1,13.4,True,76.5,1.76,4.7,151,2,1.0
2,1,2014-01-19,5.0,1.0,2014-01-29,2,0.0,True,100.0,12.95,5.0,10,153,0.0
2,1,2014-01-25,5.0,1.0,2014-01-25,1,0.0,True,0.0,1.32,5.0,0,157,0.0
2,0,2014-01-07,4.9,1.0,2014-03-23,2,0.0,True,0.0,6.15,5.0,75,100,0.0
1,0,2014-01-24,5.0,1.0,2014-06-20,1,0.0,True,100.0,31.55,5.0,147,11,1.0
3,7,2014-01-18,4.4,1.07,2014-05-17,2,7.1,True,64.3,13.07,4.9,119,45,0.0
3,0,2014-01-23,5.0,1.63,2014-06-21,1,50.0,True,50.0,2.58,5.0,149,10,1.0
3,1,2014-01-19,5.0,1.0,2014-05-31,2,0.0,False,100.0,1.48,5.0,132,31,0.0
1,2,2014-01-05,3.0,1.0,2014-06-19,1,0.0,True,100.0,9.3,5.0,165,12,1.0
3,1,2014-01-25,4.9,1.0,2014-01-26,1,0.0,False,0.0,2.52,5.0,1,156,0.0
2,0,2014-01-05,4.9,1.0,2014-02-09,2,0.0,True,0.0,6.8,5.0,35,142,0.0
2,1,2014-01-28,5.0,1.0,2014-01-29,1,0.0,False,100.0,2.98,5.0,1,153,0.0
2,7,2014-01-26,3.7,1.05,2014-06-30,1,9.4,True,56.3,2.04,4.7,155,1,1.0
2,0,2014-01-11,5.0,1.0,2014-02-26,1,0.0,True,33.3,3.54,5.0,46,125,0.0
1,0,2014-01-24,4.9,1.0,2014-06-24,1,0.0,True,100.0,2.21,5.0,151,7,1.0
3,0,2014-01-22,4.9,1.0,2014-05-24,1,0.0,False,50.0,6.96,5.0,122,38,0.0
3,8,2014-01-18,5.0,1.02,2014-06-06,1,3.4,False,69.0,4.67,4.6,139,25,1.0
3,1,2014-01-24,4.0,1.0,2014-01-24,1,0.0,False,100.0,2.85,5.0,0,158,0.0
2,2,2014-01-13,5.0,1.5,2014-06-29,1,25.0,False,75.0,2.6,4.0,167,2,1.0
2,0,2014-01-08,3.0,1.0,2014-05-30,2,0.0,False,100.0,17.51,5.0,142,32,0.0
2,2,2014-01-03,4.0,1.0,2014-05-25,2,0.0,False,66.7,4.23,3.7,142,37,0.0
3,0,2014-01-06,5.0,2.0,2014-06-01,1,100.0,False,0.0,18.24,5.0,146,30,1.0
2,1,2014-01-10,5.0,1.0,2014-01-11,2,0.0,True,0.0,11.35,5.0,1,171,0.0
3,0,2014-01-03,4.0,1.0,2014-04-24,2,0.0,False,100.0,1.06,4.3,111,68,0.0
2,5,2014-01-22,4.7,1.0,2014-05-02,1,0.0,True,88.9,2.2,5.0,100,60,0.0
2,1,2014-01-29,5.0,1.0,2014-02-01,1,0.0,False,0.0,3.04,5.0,3,150,0.0
3,0,2014-01-03,4.9,1.21,2014-07-01,1,23.1,True,46.2,3.39,4.7,179,0,1.0
3,2,2014-01-01,4.0,1.0,2014-06-21,1,0.0,True,50.0,19.29,5.0,171,10,1.0
3,1,2014-01-24,5.0,1.5,2014-01-25,2,100.0,False,0.0,4.95,5.0,1,157,0.0
2,1,2014-01-04,5.0,1.11,2014-06-26,1,11.1,True,50.0,3.06,4.9,173,5,1.0
1,0,2014-01-10,5.0,1.0,2014-06-07,1,0.0,True,0.0,2.04,5.0,148,24,1.0
1,1,2014-01-27,3.0,1.0,2014-06-21,1,0.0,True,100.0,2.24,5.0,145,10,1.0
2,0,2014-01-25,5.0,1.0,2014-03-11,2,0.0,False,100.0,5.73,5.0,45,112,0.0
2,1,2014-01-23,4.0,1.5,2014-04-22,1,40.0,False,40.0,2.09,4.8,89,70,0.0
3,3,2014-01-16,4.3,1.0,2014-01-19,1,0.0,False,33.3,1.59,4.7,3,163,0.0
3,0,2014-01-17,5.0,1.0,2014-03-30,1,0.0,False,20.0,2.0,4.8,72,93,0.0
3,1,2014-01-25,5.0,1.0,2014-01-25,1,0.0,False,0.0,8.27,5.0,0,157,0.0
2,0,2014-01-31,3.9,1.22,2014-05-30,1,22.2,True,100.0,14.14,4.9,119,32,0.0
3,0,2014-01-01,5.0,1.0,2014-06-22,1,0.0,False,0.0,1.25,5.0,172,9,1.0
3,1,2014-01-29,4.0,1.0,2014-01-30,2,0.0,False,100.0,1.3,5.0,1,152,0.0
3,2,2014-01-23,3.7,1.0,2014-06-16,1,0.0,True,90.0,3.91,5.0,144,15,1.0
3,0,2014-01-28,4.9,1.0,2014-06-11,1,0.0,False,100.0,32.03,5.0,134,20,1.0
2,0,2014-01-11,4.9,1.0,2014-02-16,2,0.0,True,0.0,7.89,5.0,36,135,0.0
3,1,2014-01-20,4.9,1.0,2014-01-21,2,0.0,False,100.0,6.85,4.0,1,161,0.0
3,0,2014-01-26,5.0,1.19,2014-03-02,2,25.0,False,50.0,5.73,5.0,35,121,0.0
3,1,2014-01-28,5.0,1.0,2014-05-18,1,0.0,False,75.0,4.56,4.8,110,44,0.0
3,19,2014-01-01,4.7,1.19,2014-06-30,1,16.8,False,87.4,2.09,4.6,180,1,1.0
3,1,2014-01-24,4.9,1.0,2014-01-25,1,0.0,False,0.0,7.82,4.0,1,157,0.0
1,6,2014-01-10,4.7,1.04,2014-06-28,1,5.0,False,60.0,3.9,4.6,169,3,1.0
